chemin du ficher,nom du paquet,nom de la classe,NOC,WMC,CBO,CC,RFC
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBarRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYBarRenderer.java,2,15,44,163.0,111.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\MillisecondTest.java,src.test.java.org.jfree.data.time,MillisecondTest.java,0,24,12,18.0,108.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\gantt\TaskSeriesCollectionTest.java,src.test.java.org.jfree.data.gantt,TaskSeriesCollectionTest.java,0,24,10,33.0,105.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\WeekTest.java,src.test.java.org.jfree.data.time,WeekTest.java,0,33,10,34.0,105.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\HourTest.java,src.test.java.org.jfree.data.time,HourTest.java,0,28,10,17.0,99.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\DayTest.java,src.test.java.org.jfree.data.time,DayTest.java,0,30,11,22.0,97.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\ChartFactory.java,src.main.java.org.jfree.chart,ChartFactory.java,0,0,106,303.0,97.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\SecondTest.java,src.test.java.org.jfree.data.time,SecondTest.java,0,23,12,16.0,97.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\CrosshairOverlay.java,src.main.java.org.jfree.chart.swing,CrosshairOverlay.java,0,8,20,92.0,97.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\MonthTest.java,src.test.java.org.jfree.data.time,MonthTest.java,0,31,11,19.0,96.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\MinuteTest.java,src.test.java.org.jfree.data.time,MinuteTest.java,0,24,11,17.0,96.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\QuarterTest.java,src.test.java.org.jfree.data.time,QuarterTest.java,0,32,9,19.0,96.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\text\TextUtils.java,src.main.java.org.jfree.chart.text,TextUtils.java,0,0,9,113.0,95.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\general\DatasetUtils.java,src.main.java.org.jfree.data.general,DatasetUtils.java,0,0,36,489.0,92.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\AbstractRendererTest.java,src.test.java.org.jfree.chart.renderer,AbstractRendererTest.java,0,16,22,63.0,91.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\FastScatterPlot.java,src.main.java.org.jfree.chart.plot,FastScatterPlot.java,0,23,28,95.0,87.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\block\BorderArrangementTest.java,src.test.java.org.jfree.chart.block,BorderArrangementTest.java,0,6,12,11.0,84.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\PolarPlotTest.java,src.test.java.org.jfree.chart.plot,PolarPlotTest.java,0,8,26,13.0,84.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\flow\FlowPlot.java,src.main.java.org.jfree.chart.plot.flow,FlowPlot.java,0,14,23,105.0,83.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\swing\ChartPanelTest.java,src.test.java.org.jfree.chart.swing,ChartPanelTest.java,0,19,16,15.0,83.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\AbstractCategoryItemRendererTest.java,src.test.java.org.jfree.chart.renderer.category,AbstractCategoryItemRendererTest.java,0,11,24,7.0,83.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYSeries.java,src.main.java.org.jfree.data.xy,XYSeries.java,2,13,9,136.0,81.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\YearTest.java,src.test.java.org.jfree.data.time,YearTest.java,0,28,8,16.0,81.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\category\BoxAndWhiskerRendererTest.java,src.test.java.org.jfree.chart.renderer.category,BoxAndWhiskerRendererTest.java,0,18,22,14.0,81.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\DefaultPolarItemRenderer.java,src.main.java.org.jfree.chart.renderer,DefaultPolarItemRenderer.java,0,16,32,88.0,80.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBoxAndWhiskerRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYBoxAndWhiskerRenderer.java,0,7,31,91.0,78.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\NumberAxisTest.java,src.test.java.org.jfree.chart.axis,NumberAxisTest.java,0,13,26,20.0,77.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValuesTest.java,src.test.java.org.jfree.data,DefaultKeyedValuesTest.java,0,18,11,18.0,74.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\MarkerTest.java,src.test.java.org.jfree.chart.plot,MarkerTest.java,0,15,15,41.0,71.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYLineAndShapeRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYLineAndShapeRenderer.java,6,17,32,129.0,71.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultPlotEditor.java,src.main.java.org.jfree.chart.swing.editor,DefaultPlotEditor.java,1,2,19,78.0,70.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\SymbolAxis.java,src.main.java.org.jfree.chart.axis,SymbolAxis.java,0,3,20,84.0,68.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StackedXYAreaRenderer.java,src.main.java.org.jfree.chart.renderer.xy,StackedXYAreaRenderer.java,0,6,33,84.0,67.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\XYBarRendererTest.java,src.test.java.org.jfree.chart.renderer.xy,XYBarRendererTest.java,0,11,37,22.0,66.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialPlot.java,src.main.java.org.jfree.chart.plot.dial,DialPlot.java,0,17,20,79.0,66.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\swing\editor\DefaultAxisEditor.java,src.main.java.org.jfree.chart.swing.editor,DefaultAxisEditor.java,1,3,13,42.0,65.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\plot\pie\PiePlotTest.java,src.test.java.org.jfree.chart.plot.pie,PiePlotTest.java,0,16,25,14.0,65.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\TimeSeriesCollectionTest.java,src.test.java.org.jfree.data.time,TimeSeriesCollectionTest.java,0,12,17,18.0,64.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\RingPlot.java,src.main.java.org.jfree.chart.plot,RingPlot.java,0,11,25,70.0,64.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\axis\LogarithmicAxis.java,src.main.java.org.jfree.chart.axis,LogarithmicAxis.java,1,8,14,199.0,63.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYAreaRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYAreaRenderer.java,2,5,35,103.0,63.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDataset.java,src.main.java.org.jfree.data.statistics,DefaultBoxAndWhiskerCategoryDataset.java,0,8,17,77.0,63.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYDifferenceRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYDifferenceRenderer.java,0,6,33,168.0,63.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\legend\PaintScaleLegend.java,src.main.java.org.jfree.chart.legend,PaintScaleLegend.java,0,12,22,71.0,63.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainCategoryPlot.java,src.main.java.org.jfree.chart.plot,CombinedDomainCategoryPlot.java,0,13,25,89.0,63.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\pie\MultiplePiePlot.java,src.main.java.org.jfree.chart.plot.pie,MultiplePiePlot.java,0,8,30,70.0,62.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LineAndShapeRenderer.java,src.main.java.org.jfree.chart.renderer.category,LineAndShapeRenderer.java,2,15,25,90.0,62.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GanttRenderer.java,src.main.java.org.jfree.chart.renderer.category,GanttRenderer.java,0,5,31,60.0,62.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\title\TextTitle.java,src.main.java.org.jfree.chart.title,TextTitle.java,2,10,28,105.0,61.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\time\TimePeriodValuesTest.java,src.test.java.org.jfree.data.time,TimePeriodValuesTest.java,0,14,18,18.0,61.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\compass\CompassPlot.java,src.main.java.org.jfree.chart.plot.compass,CompassPlot.java,0,18,29,83.0,60.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\statistics\DefaultBoxAndWhiskerCategoryDatasetTest.java,src.test.java.org.jfree.data.statistics,DefaultBoxAndWhiskerCategoryDatasetTest.java,0,9,12,14.0,60.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\StandardXYItemRenderer.java,src.main.java.org.jfree.chart.renderer.xy,StandardXYItemRenderer.java,1,13,34,131.0,60.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\TableXYDatasetTest.java,src.test.java.org.jfree.data.xy,TableXYDatasetTest.java,0,9,12,15.0,59.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedDomainXYPlot.java,src.main.java.org.jfree.chart.plot,CombinedDomainXYPlot.java,0,18,30,102.0,59.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\XYSeriesCollectionTest.java,src.test.java.org.jfree.data.xy,XYSeriesCollectionTest.java,0,16,11,18.0,59.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\XYSeriesCollection.java,src.main.java.org.jfree.data.xy,XYSeriesCollection.java,0,8,21,79.0,58.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\xy\DefaultTableXYDataset.java,src.main.java.org.jfree.data.xy,DefaultTableXYDataset.java,0,11,19,62.0,57.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\RangeTest.java,src.test.java.org.jfree.data,RangeTest.java,0,13,3,27.0,57.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\xy\DefaultIntervalXYDatasetTest.java,src.test.java.org.jfree.data.xy,DefaultIntervalXYDatasetTest.java,0,16,10,22.0,56.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYTextAnnotation.java,src.main.java.org.jfree.chart.annotations,XYTextAnnotation.java,1,13,24,50.0,56.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\gantt\TaskSeriesCollection.java,src.main.java.org.jfree.data.gantt,TaskSeriesCollection.java,0,5,17,59.0,55.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\CandlestickRenderer.java,src.main.java.org.jfree.chart.renderer.xy,CandlestickRenderer.java,0,11,31,81.0,55.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\WaferMapRenderer.java,src.main.java.org.jfree.chart.renderer,WaferMapRenderer.java,0,1,13,43.0,55.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\GradientBarPainter.java,src.main.java.org.jfree.chart.renderer.category,GradientBarPainter.java,0,2,5,41.0,55.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\DefaultKeyedValues2DTest.java,src.test.java.org.jfree.data,DefaultKeyedValues2DTest.java,0,14,13,21.0,54.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedRangeXYPlot.java,src.main.java.org.jfree.chart.plot,CombinedRangeXYPlot.java,0,16,27,95.0,54.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\CombinedRangeCategoryPlot.java,src.main.java.org.jfree.chart.plot,CombinedRangeCategoryPlot.java,0,10,25,78.0,54.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\category\DefaultCategoryDatasetTest.java,src.test.java.org.jfree.data.category,DefaultCategoryDatasetTest.java,0,14,9,17.0,54.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendTitle.java,src.main.java.org.jfree.chart.legend,LegendTitle.java,0,13,38,72.0,54.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\internal\ShapeUtils.java,src.main.java.org.jfree.chart.internal,ShapeUtils.java,0,0,3,73.0,53.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\JFreeChartTest.java,src.test.java.org.jfree.chart,JFreeChartTest.java,0,14,28,26.0,53.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\GradientXYBarPainter.java,src.main.java.org.jfree.chart.renderer.xy,GradientXYBarPainter.java,0,2,7,40.0,53.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\StandardDialScale.java,src.main.java.org.jfree.chart.plot.dial,StandardDialScale.java,0,20,16,103.0,52.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\CategoryItemRenderer.java,src.main.java.org.jfree.chart.renderer.category,CategoryItemRenderer.java,3,0,27,184.0,52.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\XYPointerAnnotation.java,src.main.java.org.jfree.chart.annotations,XYPointerAnnotation.java,0,9,22,30.0,52.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\block\AbstractBlock.java,src.main.java.org.jfree.chart.block,AbstractBlock.java,6,10,12,57.0,52.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendItem.java,src.main.java.org.jfree.chart.legend,LegendItem.java,0,19,13,74.0,51.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\WaferMapPlot.java,src.main.java.org.jfree.chart.plot,WaferMapPlot.java,0,5,18,32.0,50.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\MinMaxCategoryRenderer.java,src.main.java.org.jfree.chart.renderer.category,MinMaxCategoryRenderer.java,0,9,20,46.0,50.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LayeredBarRenderer.java,src.main.java.org.jfree.chart.renderer.category,LayeredBarRenderer.java,0,2,21,87.0,50.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\category\DefaultIntervalCategoryDatasetTest.java,src.test.java.org.jfree.data.category,DefaultIntervalCategoryDatasetTest.java,0,20,10,23.0,50.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\TimePeriodValues.java,src.main.java.org.jfree.data.time,TimePeriodValues.java,0,5,10,39.0,50.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\LevelRenderer.java,src.main.java.org.jfree.chart.renderer.category,LevelRenderer.java,0,3,26,41.0,49.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\DynamicTimeSeriesCollection.java,src.main.java.org.jfree.data.time,DynamicTimeSeriesCollection.java,0,8,20,97.0,49.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\Minute.java,src.main.java.org.jfree.data.time,Minute.java,0,1,10,42.0,49.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialValueIndicator.java,src.main.java.org.jfree.chart.plot.dial,DialValueIndicator.java,0,16,20,74.0,48.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYStepAreaRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYStepAreaRenderer.java,0,7,26,76.0,48.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\Hour.java,src.main.java.org.jfree.data.time,Hour.java,0,1,8,44.0,47.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\legend\LegendGraphic.java,src.main.java.org.jfree.chart.legend,LegendGraphic.java,0,15,15,70.0,47.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYShapeRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYShapeRenderer.java,0,8,32,68.0,47.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\category\StatisticalLineAndShapeRenderer.java,src.main.java.org.jfree.chart.renderer.category,StatisticalLineAndShapeRenderer.java,0,3,26,61.0,45.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\data\category\SlidingCategoryDatasetTest.java,src.test.java.org.jfree.data.category,SlidingCategoryDatasetTest.java,0,9,9,16.0,45.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\plot\dial\DialPointer.java,src.main.java.org.jfree.chart.plot.dial,DialPointer.java,0,9,15,41.0,45.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\renderer\xy\YIntervalRendererTest.java,src.test.java.org.jfree.chart.renderer.xy,YIntervalRendererTest.java,0,6,31,9.0,44.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\time\Day.java,src.main.java.org.jfree.data.time,Day.java,0,1,8,39.0,44.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\test\java\org\jfree\chart\axis\LogAxisTest.java,src.test.java.org.jfree.chart.axis,LogAxisTest.java,0,12,23,16.0,44.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\data\statistics\DefaultStatisticalCategoryDataset.java,src.main.java.org.jfree.data.statistics,DefaultStatisticalCategoryDataset.java,0,8,15,83.0,44.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\renderer\xy\XYBlockRenderer.java,src.main.java.org.jfree.chart.renderer.xy,XYBlockRenderer.java,0,7,29,52.0,44.0
C:\Users\jenny\Documents\UdeM\Fall2022\IFT3913\TP2_IFT3913\jfreechart-master\src\main\java\org\jfree\chart\annotations\CategoryPointerAnnotation.java,src.main.java.org.jfree.chart.annotations,CategoryPointerAnnotation.java,0,9,23,28.0,43.0
